# epoch  line-search objective  step  its  ok
1658    0.18837339E+00    0.1000E+01    1   T
1659    0.18809254E+00    0.1000E+01    1   T
1660    0.18791255E+00    0.1000E+01    1   T
1661    0.18767894E+00    0.1000E+01    1   T
1662    0.18728512E+00    0.1000E+01    1   T
1663    0.18713717E+00    0.1000E+01    1   T
1664    0.18647800E+00    0.1000E+01    1   T
1665    0.18622139E+00    0.1000E+01    1   T
1666    0.18603601E+00    0.1000E+01    1   T
1667    0.18590807E+00    0.1000E+01    1   T
1668    0.18577881E+00    0.1000E+01    1   T
1669    0.18545941E+00    0.1000E+01    1   T
1670    0.18526165E+00    0.1000E+01    1   T
1671    0.18497568E+00    0.1000E+01    1   T
1672    0.18452798E+00    0.1000E+01    1   T
1673    0.18433420E+00    0.1000E+01    1   T
1674    0.18397082E+00    0.1000E+01    1   T
1675    0.18376283E+00    0.1000E+01    1   T
1676    0.18348503E+00    0.1000E+01    1   T
1677    0.18319285E+00    0.1000E+01    1   T
1678    0.18292824E+00    0.1000E+01    1   T
1679    0.18245006E+00    0.1000E+01    1   T
1680    0.18221688E+00    0.1000E+01    1   T
1681    0.18191900E+00    0.1000E+01    1   T
1682    0.18175053E+00    0.1000E+01    1   T
1683    0.18150651E+00    0.1000E+01    1   T
1684    0.18106319E+00    0.1000E+01    1   T
1685    0.18073618E+00    0.1000E+01    1   T
1686    0.18054164E+00    0.1000E+01    1   T
1687    0.18022128E+00    0.1000E+01    1   T
1688    0.17985513E+00    0.1000E+01    1   T
1689    0.17945146E+00    0.1000E+01    1   T
1690    0.17879833E+00    0.1000E+01    1   T
1691    0.17868788E+00    0.1000E+01    1   T
1692    0.17809033E+00    0.1000E+01    1   T
1693    0.17793799E+00    0.1000E+01    1   T
1694    0.17760639E+00    0.1000E+01    1   T
1695    0.17722367E+00    0.1000E+01    1   T
1696    0.17711015E+00    0.2500E+00    3   T
1697    0.17677711E+00    0.1000E+01    1   T
1698    0.17653111E+00    0.1000E+01    1   T
1699    0.17617039E+00    0.1000E+01    1   T
1700    0.17580782E+00    0.1000E+01    1   T
1701    0.17567461E+00    0.2500E+00    3   T
1702    0.17538441E+00    0.1000E+01    1   T
1703    0.17517351E+00    0.1000E+01    1   T
1704    0.17487533E+00    0.1000E+01    1   T
1705    0.17450989E+00    0.1000E+01    1   T
1706    0.17404826E+00    0.1000E+01    1   T
1707    0.17379015E+00    0.1000E+01    1   T
1708    0.17355298E+00    0.1000E+01    1   T
1709    0.17339696E+00    0.1000E+01    1   T
1710    0.17324970E+00    0.1000E+01    1   T
1711    0.17306944E+00    0.1000E+01    1   T
1712    0.17289531E+00    0.1000E+01    1   T
1713    0.17273845E+00    0.1000E+01    1   T
1714    0.17245913E+00    0.1000E+01    1   T
1715    0.17231623E+00    0.5000E+00    2   T
1716    0.17217684E+00    0.1000E+01    1   T
1717    0.17204995E+00    0.1000E+01    1   T
1718    0.17195924E+00    0.1000E+01    1   T
1719    0.17169394E+00    0.1000E+01    1   T
1720    0.17142558E+00    0.1000E+01    1   T
1721    0.17117650E+00    0.1000E+01    1   T
1722    0.17090909E+00    0.1000E+01    1   T
1723    0.17072339E+00    0.1000E+01    1   T
1724    0.17051865E+00    0.1000E+01    1   T
1725    0.17029615E+00    0.1000E+01    1   T
1726    0.17005637E+00    0.1000E+01    1   T
1727    0.16987814E+00    0.1000E+01    1   T
1728    0.16977508E+00    0.1000E+01    1   T
1729    0.16958975E+00    0.1000E+01    1   T
1730    0.16956442E+00    0.1000E+01    1   T
1731    0.16929428E+00    0.1000E+01    1   T
1732    0.16918092E+00    0.1000E+01    1   T
1733    0.16906887E+00    0.1000E+01    1   T
1734    0.16892621E+00    0.1000E+01    1   T
1735    0.16874756E+00    0.1000E+01    1   T
1736    0.16844803E+00    0.1000E+01    1   T
1737    0.16829215E+00    0.1000E+01    1   T
1738    0.16811049E+00    0.1000E+01    1   T
1739    0.16792910E+00    0.1000E+01    1   T
1740    0.16781052E+00    0.1000E+01    1   T
1741    0.16761676E+00    0.1000E+01    1   T
1742    0.16753406E+00    0.1000E+01    1   T
1743    0.16739170E+00    0.1000E+01    1   T
1744    0.16729907E+00    0.1000E+01    1   T
1745    0.16703915E+00    0.1000E+01    1   T
1746    0.16695709E+00    0.1000E+01    1   T
1747    0.16679984E+00    0.1000E+01    1   T
1748    0.16655119E+00    0.1000E+01    1   T
1749    0.16636115E+00    0.1000E+01    1   T
1750    0.16604139E+00    0.1000E+01    1   T
1751    0.16583521E+00    0.1000E+01    1   T
1752    0.16561884E+00    0.1000E+01    1   T
1753    0.16541621E+00    0.1000E+01    1   T
1754    0.16524981E+00    0.1000E+01    1   T
1755    0.16504843E+00    0.1000E+01    1   T
1756    0.16489763E+00    0.1000E+01    1   T
1757    0.16479857E+00    0.1000E+01    1   T
1758    0.16439502E+00    0.1000E+01    1   T
1759    0.16431771E+00    0.1000E+01    1   T
1760    0.16410401E+00    0.1000E+01    1   T
1761    0.16383905E+00    0.1000E+01    1   T
1762    0.16364215E+00    0.1000E+01    1   T
1763    0.16344821E+00    0.1000E+01    1   T
1764    0.16330452E+00    0.1000E+01    1   T
1765    0.16318752E+00    0.1000E+01    1   T
1766    0.16305724E+00    0.1000E+01    1   T
1767    0.16285407E+00    0.1000E+01    1   T
1768    0.16276392E+00    0.1000E+01    1   T
1769    0.16263731E+00    0.1000E+01    1   T
1770    0.16249167E+00    0.1000E+01    1   T
1771    0.16239881E+00    0.1000E+01    1   T
1772    0.16216109E+00    0.1000E+01    1   T
1773    0.16214246E+00    0.5000E+00    2   T
1774    0.16190221E+00    0.1000E+01    1   T
1775    0.16180082E+00    0.1000E+01    1   T
1776    0.16167592E+00    0.1000E+01    1   T
1777    0.16148905E+00    0.1000E+01    1   T
1778    0.16130448E+00    0.1000E+01    1   T
1779    0.16101610E+00    0.1000E+01    1   T
1780    0.16089783E+00    0.1000E+01    1   T
1781    0.16076270E+00    0.1000E+01    1   T
1782    0.16061628E+00    0.1000E+01    1   T
1783    0.16046871E+00    0.1000E+01    1   T
1784    0.16034129E+00    0.1000E+01    1   T
1785    0.16024327E+00    0.1000E+01    1   T
1786    0.16009270E+00    0.1000E+01    1   T
1787    0.15984671E+00    0.1000E+01    1   T
1788    0.15966593E+00    0.1000E+01    1   T
1789    0.15949982E+00    0.1000E+01    1   T
1790    0.15939922E+00    0.1000E+01    1   T
1791    0.15929945E+00    0.1000E+01    1   T
1792    0.15904858E+00    0.1000E+01    1   T
1793    0.15901382E+00    0.5000E+00    2   T
1794    0.15879074E+00    0.1000E+01    1   T
1795    0.15870319E+00    0.1000E+01    1   T
1796    0.15861963E+00    0.1000E+01    1   T
1797    0.15851797E+00    0.1000E+01    1   T
1798    0.15839727E+00    0.1000E+01    1   T
1799    0.15820122E+00    0.1000E+01    1   T
1800    0.15808895E+00    0.5000E+00    2   T
1801    0.15796489E+00    0.1000E+01    1   T
1802    0.15777627E+00    0.1000E+01    1   T
1803    0.15762502E+00    0.1000E+01    1   T
1804    0.15730145E+00    0.1000E+01    1   T
1805    0.15714935E+00    0.1000E+01    1   T
1806    0.15685210E+00    0.1000E+01    1   T
1807    0.15672703E+00    0.1000E+01    1   T
1808    0.15660894E+00    0.1000E+01    1   T
1809    0.15637789E+00    0.1000E+01    1   T
1810    0.15603626E+00    0.1000E+01    1   T
1811    0.15601961E+00    0.1000E+01    1   T
1812    0.15573468E+00    0.1000E+01    1   T
1813    0.15565863E+00    0.1000E+01    1   T
1814    0.15554171E+00    0.1000E+01    1   T
1815    0.15536138E+00    0.1000E+01    1   T
1816    0.15522265E+00    0.5000E+00    2   T
1817    0.15497429E+00    0.1000E+01    1   T
1818    0.15479154E+00    0.1000E+01    1   T
1819    0.15459043E+00    0.1000E+01    1   T
1820    0.15437162E+00    0.1000E+01    1   T
1821    0.15425629E+00    0.5000E+00    2   T
1822    0.15407341E+00    0.1000E+01    1   T
1823    0.15397389E+00    0.1000E+01    1   T
1824    0.15385637E+00    0.1000E+01    1   T
1825    0.15364918E+00    0.1000E+01    1   T
1826    0.15349299E+00    0.1000E+01    1   T
1827    0.15328466E+00    0.1000E+01    1   T
1828    0.15316116E+00    0.1000E+01    1   T
1829    0.15306781E+00    0.1000E+01    1   T
1830    0.15284610E+00    0.1000E+01    1   T
1831    0.15275166E+00    0.1000E+01    1   T
1832    0.15252914E+00    0.1000E+01    1   T
1833    0.15241315E+00    0.1000E+01    1   T
1834    0.15226516E+00    0.1000E+01    1   T
1835    0.15197395E+00    0.1000E+01    1   T
1836    0.15186536E+00    0.5000E+00    2   T
1837    0.15162824E+00    0.1000E+01    1   T
1838    0.15152141E+00    0.1000E+01    1   T
1839    0.15138756E+00    0.1000E+01    1   T
1840    0.15134440E+00    0.1000E+01    1   T
1841    0.15115119E+00    0.1000E+01    1   T
1842    0.15103407E+00    0.1000E+01    1   T
1843    0.15090411E+00    0.1000E+01    1   T
1844    0.15081905E+00    0.1000E+01    1   T
1845    0.15066363E+00    0.1000E+01    1   T
1846    0.15050970E+00    0.1000E+01    1   T
1847    0.15034102E+00    0.1000E+01    1   T
1848    0.15012929E+00    0.1000E+01    1   T
1849    0.15002151E+00    0.5000E+00    2   T
1850    0.14981442E+00    0.1000E+01    1   T
1851    0.14971725E+00    0.1000E+01    1   T
1852    0.14960912E+00    0.1000E+01    1   T
1853    0.14946060E+00    0.1000E+01    1   T
1854    0.14925871E+00    0.1000E+01    1   T
1855    0.14908878E+00    0.1000E+01    1   T
1856    0.14892202E+00    0.1000E+01    1   T
1857    0.14882589E+00    0.1000E+01    1   T
1858    0.14863387E+00    0.1000E+01    1   T
1859    0.14852852E+00    0.1000E+01    1   T
1860    0.14833919E+00    0.1000E+01    1   T
1861    0.14816700E+00    0.1000E+01    1   T
1862    0.14800072E+00    0.1000E+01    1   T
1863    0.14774177E+00    0.1000E+01    1   T
1864    0.14755363E+00    0.1000E+01    1   T
1865    0.14729547E+00    0.1000E+01    1   T
1866    0.14717421E+00    0.1000E+01    1   T
1867    0.14697810E+00    0.1000E+01    1   T
1868    0.14677515E+00    0.1000E+01    1   T
1869    0.14668448E+00    0.2500E+00    3   T
1870    0.14645383E+00    0.1000E+01    1   T
1871    0.14631919E+00    0.1000E+01    1   T
1872    0.14616089E+00    0.1000E+01    1   T
1873    0.14594161E+00    0.1000E+01    1   T
1874    0.14557563E+00    0.1000E+01    1   T
1875    0.14540491E+00    0.5000E+00    2   T
1876    0.14523545E+00    0.1000E+01    1   T
1877    0.14512830E+00    0.1000E+01    1   T
1878    0.14497170E+00    0.1000E+01    1   T
1879    0.14472827E+00    0.1000E+01    1   T
1880    0.14461276E+00    0.5000E+00    2   T
1881    0.14447086E+00    0.1000E+01    1   T
1882    0.14435374E+00    0.1000E+01    1   T
1883    0.14422044E+00    0.1000E+01    1   T
1884    0.14398206E+00    0.1000E+01    1   T
1885    0.14391281E+00    0.5000E+00    2   T
1886    0.14364733E+00    0.1000E+01    1   T
1887    0.14350427E+00    0.1000E+01    1   T
1888    0.14334886E+00    0.1000E+01    1   T
1889    0.14312901E+00    0.1000E+01    1   T
1890    0.14277825E+00    0.1000E+01    1   T
1891    0.14263928E+00    0.5000E+00    2   T
1892    0.14253733E+00    0.1000E+01    1   T
1893    0.14245262E+00    0.1000E+01    1   T
1894    0.14236179E+00    0.1000E+01    1   T
1895    0.14217654E+00    0.1000E+01    1   T
1896    0.14210469E+00    0.1000E+01    1   T
1897    0.14192706E+00    0.1000E+01    1   T
1898    0.14183800E+00    0.1000E+01    1   T
1899    0.14174010E+00    0.1000E+01    1   T
1900    0.14163110E+00    0.1000E+01    1   T
1901    0.14150374E+00    0.1000E+01    1   T
1902    0.14139827E+00    0.1000E+01    1   T
1903    0.14133788E+00    0.1000E+01    1   T
1904    0.14122971E+00    0.1000E+01    1   T
1905    0.14116141E+00    0.1000E+01    1   T
1906    0.14109108E+00    0.1000E+01    1   T
1907    0.14102863E+00    0.1000E+01    1   T
1908    0.14096740E+00    0.1000E+01    1   T
1909    0.14080891E+00    0.1000E+01    1   T
1910    0.14070903E+00    0.5000E+00    2   T
1911    0.14058647E+00    0.1000E+01    1   T
1912    0.14049394E+00    0.1000E+01    1   T
1913    0.14045612E+00    0.1000E+01    1   T
1914    0.14040150E+00    0.1000E+01    1   T
1915    0.14033899E+00    0.1000E+01    1   T
1916    0.14029587E+00    0.1000E+01    1   T
1917    0.14022137E+00    0.1000E+01    1   T
1918    0.14017021E+00    0.1000E+01    1   T
1919    0.14008141E+00    0.1000E+01    1   T
1920    0.14002294E+00    0.1000E+01    1   T
1921    0.13992684E+00    0.1000E+01    1   T
1922    0.13975667E+00    0.1000E+01    1   T
1923    0.13973177E+00    0.5000E+00    2   T
1924    0.13958656E+00    0.1000E+01    1   T
1925    0.13952874E+00    0.1000E+01    1   T
1926    0.13945309E+00    0.1000E+01    1   T
1927    0.13939955E+00    0.1000E+01    1   T
1928    0.13930999E+00    0.1000E+01    1   T
1929    0.13925472E+00    0.1000E+01    1   T
1930    0.13921021E+00    0.1000E+01    1   T
1931    0.13915324E+00    0.1000E+01    1   T
1932    0.13908409E+00    0.1000E+01    1   T
1933    0.13889980E+00    0.1000E+01    1   T
1934    0.13882414E+00    0.1000E+01    1   T
1935    0.13870556E+00    0.1000E+01    1   T
1936    0.13857128E+00    0.1000E+01    1   T
1937    0.13834060E+00    0.1000E+01    1   T
1938    0.13815208E+00    0.1000E+01    1   T
1939    0.13798071E+00    0.1000E+01    1   T
1940    0.13785879E+00    0.1000E+01    1   T
1941    0.13771668E+00    0.1000E+01    1   T
1942    0.13759333E+00    0.1000E+01    1   T
1943    0.13741883E+00    0.1000E+01    1   T
1944    0.13720632E+00    0.1000E+01    1   T
1945    0.13705530E+00    0.1000E+01    1   T
1946    0.13688412E+00    0.1000E+01    1   T
1947    0.13680748E+00    0.1000E+01    1   T
1948    0.13666021E+00    0.1000E+01    1   T
1949    0.13654208E+00    0.1000E+01    1   T
1950    0.13642145E+00    0.1000E+01    1   T
1951    0.13620404E+00    0.1000E+01    1   T
1952    0.13618183E+00    0.1000E+01    1   T
1953    0.13584210E+00    0.1000E+01    1   T
1954    0.13576033E+00    0.1000E+01    1   T
1955    0.13561616E+00    0.1000E+01    1   T
1956    0.13555162E+00    0.1000E+01    1   T
1957    0.13542816E+00    0.1000E+01    1   T
1958    0.13537619E+00    0.1000E+01    1   T
1959    0.13529570E+00    0.1000E+01    1   T
1960    0.13514088E+00    0.1000E+01    1   T
1961    0.13496093E+00    0.1000E+01    1   T
1962    0.13479871E+00    0.1000E+01    1   T
1963    0.13460551E+00    0.1000E+01    1   T
1964    0.13447327E+00    0.1000E+01    1   T
1965    0.13436310E+00    0.1000E+01    1   T
1966    0.13421270E+00    0.1000E+01    1   T
1967    0.13415745E+00    0.1000E+01    1   T
1968    0.13408314E+00    0.1000E+01    1   T
1969    0.13402092E+00    0.1000E+01    1   T
1970    0.13394143E+00    0.1000E+01    1   T
1971    0.13382672E+00    0.1000E+01    1   T
1972    0.13375936E+00    0.5000E+00    2   T
1973    0.13364508E+00    0.1000E+01    1   T
1974    0.13355643E+00    0.1000E+01    1   T
1975    0.13343645E+00    0.1000E+01    1   T
1976    0.13329050E+00    0.1000E+01    1   T
1977    0.13317461E+00    0.1000E+01    1   T
1978    0.13307070E+00    0.1000E+01    1   T
1979    0.13298826E+00    0.1000E+01    1   T
1980    0.13287624E+00    0.1000E+01    1   T
1981    0.13275679E+00    0.1000E+01    1   T
1982    0.13263837E+00    0.1000E+01    1   T
1983    0.13256661E+00    0.1000E+01    1   T
1984    0.13239418E+00    0.1000E+01    1   T
1985    0.13228438E+00    0.1000E+01    1   T
1986    0.13216839E+00    0.1000E+01    1   T
1987    0.13202838E+00    0.1000E+01    1   T
1988    0.13189352E+00    0.1000E+01    1   T
1989    0.13174829E+00    0.1000E+01    1   T
1990    0.13158469E+00    0.1000E+01    1   T
1991    0.13151585E+00    0.1000E+01    1   T
1992    0.13139791E+00    0.1000E+01    1   T
1993    0.13125345E+00    0.1000E+01    1   T
1994    0.13100618E+00    0.1000E+01    1   T
1995    0.13095654E+00    0.2500E+00    3   T
1996    0.13077188E+00    0.1000E+01    1   T
1997    0.13065258E+00    0.1000E+01    1   T
1998    0.13050773E+00    0.1000E+01    1   T
1999    0.13043123E+00    0.5000E+00    2   T
2000    0.13029286E+00    0.1000E+01    1   T
2001    0.13017906E+00    0.1000E+01    1   T
2002    0.13009357E+00    0.1000E+01    1   T
2003    0.12998822E+00    0.1000E+01    1   T
2004    0.12994565E+00    0.1000E+01    1   T
2005    0.12977988E+00    0.1000E+01    1   T
2006    0.12971325E+00    0.1000E+01    1   T
2007    0.12963313E+00    0.1000E+01    1   T
2008    0.12950686E+00    0.1000E+01    1   T
2009    0.12928648E+00    0.1000E+01    1   T
2010    0.12917490E+00    0.5000E+00    2   T
2011    0.12900152E+00    0.1000E+01    1   T
2012    0.12886235E+00    0.1000E+01    1   T
2013    0.12871303E+00    0.1000E+01    1   T
2014    0.12868953E+00    0.1000E+01    1   T
2015    0.12836035E+00    0.1000E+01    1   T
2016    0.12825806E+00    0.1000E+01    1   T
2017    0.12809742E+00    0.1000E+01    1   T
2018    0.12790780E+00    0.1000E+01    1   T
2019    0.12782902E+00    0.5000E+00    2   T
2020    0.12769112E+00    0.1000E+01    1   T
2021    0.12764934E+00    0.1000E+01    1   T
2022    0.12757399E+00    0.1000E+01    1   T
2023    0.12740351E+00    0.1000E+01    1   T
2024    0.12718654E+00    0.1000E+01    1   T
2025    0.12693101E+00    0.1000E+01    1   T
2026    0.12677682E+00    0.1000E+01    1   T
2027    0.12675032E+00    0.1000E+01    1   T
2028    0.12661085E+00    0.1000E+01    1   T
2029    0.12657537E+00    0.1000E+01    1   T
2030    0.12650477E+00    0.1000E+01    1   T
2031    0.12644323E+00    0.1000E+01    1   T
2032    0.12635901E+00    0.5000E+00    2   T
2033    0.12620803E+00    0.1000E+01    1   T
2034    0.12609437E+00    0.1000E+01    1   T
2035    0.12597375E+00    0.1000E+01    1   T
2036    0.12583922E+00    0.1000E+01    1   T
2037    0.12566402E+00    0.1000E+01    1   T
2038    0.12552055E+00    0.1000E+01    1   T
2039    0.12539573E+00    0.1000E+01    1   T
2040    0.12533326E+00    0.1000E+01    1   T
2041    0.12523188E+00    0.1000E+01    1   T
2042    0.12510716E+00    0.1000E+01    1   T
2043    0.12502547E+00    0.1000E+01    1   T
2044    0.12494049E+00    0.1000E+01    1   T
2045    0.12483012E+00    0.1000E+01    1   T
2046    0.12472866E+00    0.1000E+01    1   T
2047    0.12452081E+00    0.1000E+01    1   T
2048    0.12439106E+00    0.1000E+01    1   T
2049    0.12423982E+00    0.1000E+01    1   T
2050    0.12403407E+00    0.1000E+01    1   T
2051    0.12394165E+00    0.1000E+01    1   T
2052    0.12373353E+00    0.1000E+01    1   T
2053    0.12367388E+00    0.1000E+01    1   T
2054    0.12352532E+00    0.1000E+01    1   T
